,X174_11,X174_12,X174_13,X174_14,X174_15,X174_16,X174_17,X174_18,X174_19,X174_20,X174_21,X174_22,X174_23,X174_24,X174_25,X174_26,X174_27,X174_28,X174_29,X174_30
1700056N10Rik,0.088892591,0.481645697,0.188430489,0.22947247,0.409500632,0.433916659,0.557347106,0.480186418,0.125625217,0.354947035,0.705442643,0.266695081,0.205017489,0.145311687,0.428781504,0.176067091,0.088559343,0.56468762,0.358352146,0.58392699
1700061G19Rik,0.094593541,0.042711257,0.06266097,0.010174551,0.040852795,0.053870255,0.040438054,0.058066162,0.222803235,0.08262425,0.093835601,0.03547488,0.087266351,0.14174505,0.057035069,0.121783223,0.153138246,0.107304061,0.123933664,0.165052997
1700064M15Rik,1.625464521,0,0,0.699344672,2.10600325,3.834996755,0.231624771,0,0.574286707,0,0,0.203196252,0,0.221427332,0,0.160975626,0,0,0.163818124,0
1700066B19Rik,6.90017736,6.188218118,8.927320641,6.469833585,7.343888424,5.544019867,8.083063968,6.075992389,10.84994706,5.747984899,7.259253937,8.042797656,5.48766511,7.571620306,5.646740599,4.373436818,7.253581624,6.866478068,4.987811635,7.424186105
1700066M21Rik,58.69738879,102.6215826,62.21203351,57.23228905,70.73949899,124.5443774,78.92938715,73.35668521,27.56526277,29.20654143,27.56121381,32.71274218,17.60317044,55.25405842,26.12179412,25.33970433,29.14814729,19.29508883,21.24509618,34.17076794
1700080E11Rik,0,0,0,0.03462902,0,0.026192438,0,0,0.189577345,0,0,0.020123088,0,0,0.019411849,0,0,0,0,0
1700082M22Rik,0.064025532,0,0,0.110186138,0.147472896,0,0,0,0.603216477,0,0,0,0.177198395,0,0,0,0,0,0,0
1700084C06Rik,0.932955707,0.224667694,0.791054906,0.802795256,0.214891898,0,0.850841194,0.366524183,0.878984116,2.421432518,2.961536985,1.866032519,1.032827059,1.626764657,1.080047227,3.991419747,1.487133061,1.185314843,2.707933323,2.298186546
1700084E18Rik,2.392851205,3.121241738,2.958816956,2.916937612,1.607538961,1.557382136,5.22829133,2.154312741,8.078354451,5.971641105,4.39570046,2.193589301,2.575418546,4.346184545,5.001592095,2.685690635,7.350298759,6.514507818,4.662371609,6.058138098
1700086O06Rik,6.92781902,3.735017076,4.493256419,4.53769894,6.906829649,1.615148536,4.479224432,2.741997867,5.455439697,1.857942344,4.467570815,4.343093788,3.911027984,4.394708341,1.396529909,2.457624918,0.927113832,4.597931241,3.167960572,3.481036566
1700094J05Rik,0.152609762,0,0,0,0.058585492,0,0,0,0,0,0,0,0.469295507,0,0,0,0,0,0,0
1700095A21Rik,0.046914703,0,0,0,0,0.06106867,0,0,0.442006823,0,0.124103452,0,0,0,0,0.037169061,0,0,0.03782539,0
1700095J03Rik,0,0,0,0,0,0,0,0,0.57480234,0,0,0.046933545,0.043295276,0,0.045274707,0,0,0.042589235,0.113514377,0
1700096K18Rik,11.25693181,8.528401967,10.59040907,16.7607914,8.011645757,5.433172072,8.218685846,8.074674096,24.54806421,25.88343352,31.67393367,42.12136617,30.5714935,32.39228695,26.84436801,29.06033675,30.11596265,39.25552556,39.87321241,43.51580773
1700097N02Rik,14.96766625,16.39842325,22.67631208,17.21129861,20.03317764,21.99921545,32.99842564,28.12100947,16.30386565,9.422521744,11.92971275,16.7217214,8.915252597,18.12405206,14.30949382,11.53791893,12.89647929,17.49894276,12.97380374,27.97577073
1700102P08Rik,0.604701009,0.728098773,0.503571286,0.185834539,0.298464669,0.506016477,0.344673738,0.296956144,0.162776854,0.517406524,0.380860815,0.777523187,0.63755547,0.894355081,0.291683036,0.615967473,0.172124016,0.117592216,0.383071448,0.141865126
1700109H08Rik,0.609726958,0.513905237,0.3231179,0.052466147,0.421323485,0.634943198,0.417046176,0.598848567,0.631899605,0.36519485,0.322582112,0.060976653,0.562497676,0.465133005,0.05882147,0.193227086,0.485952929,0.276662351,0.049159769,0.801047699
1700113A16Rik,5.41188237,6.915207527,6.321230745,7.127829509,6.868707905,2.875356876,5.413999604,3.145805617,9.989494289,6.945936591,9.933586415,9.167661032,7.23429064,13.11965716,5.966790228,4.725183123,7.592244388,8.218844848,5.966250876,14.2381944
1700120C14Rik,1.375495882,1.288144047,1.376864892,0.92057377,1.408107436,0.845503103,1.219585692,2.026432634,0.9359446,0.686542292,0.539051688,1.681270747,1.26895035,0.999336512,1.105804932,1.210847365,0.609039691,1.109561639,1.417062696,2.007889298
1700121N20Rik,0,0,0,0,0,0,0,0,1.75946711,0,0,0.169783958,0,0,0,0.269011643,0,0,0,0
1700123M08Rik,4.247580962,4.735518264,2.501063833,2.978134815,2.355321919,2.662139103,3.048767586,3.708264985,0.741084802,1.72746232,2.913069393,1.258624191,3.047772399,2.743099771,2.731812456,1.121742118,2.037464609,3.283601147,2.029421814,3.358568781
1700123O20Rik,248.2080364,167.0090973,227.8921029,209.7082106,191.9056628,101.9328897,192.8604896,162.0751187,216.1745272,256.0772086,295.433154,275.4744712,244.1742807,198.8935275,276.5476711,262.622617,290.4919032,282.9463267,260.3475043,207.3616491
1700129C05Rik,0.037589963,0,0,0,0,0,0,0,0.354153795,0,0,0.037592403,0,0.040965251,0.036263722,0,0,0,0.060614473,0
1810006J02Rik,0.037468705,0,0.476546786,1.418616907,0.043151679,0.170704991,0.170854401,1.472008413,0.635420453,0.897672502,1.25546877,0.861836148,0.483929453,0.285831734,0.975962031,0.890558707,0.671908304,1.428113206,2.024034571,0.922981371
1810009A15Rik,0.65746973,0,0.232279094,0.754324599,0.757189848,0.071318797,0.249834266,0.215246513,0.412956689,1.093861932,1.062847196,0.986268603,0.70763269,0.597087853,0.951409527,0.6077083,0.436669967,0.99441845,0.530090721,0.899761714
1810010H24Rik,0.534548735,1.287261878,1.133112205,3.449787475,0.461718833,0.695819823,1.218750474,0.656264537,1.133156321,1.334029125,0.589184012,2.00468786,0.369857053,2.912735376,1.289222241,2.223408315,0.39940858,1.091476741,1.50844608,3.401668639
1810011H11Rik,0.095928137,0,0.10167206,0.247634435,0,0,0,0,0.497082759,0,0.211465562,0.191868726,0.132746355,0,0.09254362,0,0.047784257,0.043527194,0.077342899,0
1810011O10Rik,0,0,0,0,0,0,0,0,2.035972512,0,0,0,0,0.706507674,0,0,0,0.196108569,0,0.17744138
1810012K16Rik,0.09826125,0.118312843,0,0.253657267,0,0,0.168023891,0,0.555460953,0.147133491,0.476539173,0.245669068,0.04532498,0.267710874,0.189588833,0.116774,0.097892879,0.222929198,0.158447984,0.161367205
1810013L24Rik,26.45487473,36.57430323,31.41820666,20.28002267,29.97114239,34.15577326,34.18566824,28.9027828,26.75116834,20.1289531,27.12621403,28.30941495,18.20489389,37.65784179,30.17688678,24.37295384,35.67033451,20.33224542,22.71901649,32.15912464
1810014B01Rik,32.6983355,26.8589558,20.99932309,25.27512284,31.27510194,9.288174427,22.58640835,20.68420569,15.6644406,11.89460681,13.92746667,15.10317752,9.075223448,20.53507394,14.16837302,13.61156131,17.66820511,15.59121603,16.64463788,21.16067827
1810019N24Rik,0,0.299824506,0.725781394,0.964214829,0.215083851,0.162067904,0.212900303,0.244567722,0.410558995,0.310717369,0.1646768,0,0.402013748,0.474896851,0.120112443,0.39456643,0.372115363,0.169481947,0.100383415,0.153349294
1810022K09Rik,1271.549963,1414.220226,1163.517571,642.7056792,1814.566096,2263.825209,1734.281518,1282.083999,776.8904629,491.6253067,751.8434199,727.0719539,459.9984499,855.2934797,648.4841162,451.1404172,786.3238364,638.6903087,481.8821508,816.7129879
1810024B03Rik,7.120364965,7.281497251,7.650093264,4.364419722,12.13199353,5.840455472,11.4528643,8.238714684,8.086899913,5.257885821,4.902390299,6.242916913,3.599355321,6.696743485,4.798992211,4.095697566,4.955852712,6.284668931,4.718512229,6.247078951
1810026B05Rik,178.7228124,193.6395844,239.76399,189.1921096,166.6758761,214.461642,188.023897,169.7917109,261.0763084,253.4913715,323.6487551,338.1227732,272.2900651,402.599611,329.7234287,275.5299168,358.4067689,327.0661335,327.4187283,375.7695674
1810026J23Rik,45.03797582,60.19873174,64.96010786,54.87264228,63.76556085,105.3291241,56.52376827,64.39018618,43.4706285,44.95902247,32.30474978,44.21446045,34.81504888,51.78380108,39.46281254,35.13658898,41.02712827,33.12238844,31.87039511,46.14177226
1810030O07Rik,131.1692088,173.6355516,155.8829562,145.5183178,162.7766927,183.4717076,155.6245453,152.6482363,90.04464583,101.7838016,101.6341869,90.62476828,121.2494524,138.9685393,95.72360572,112.3920077,107.815408,117.497284,121.8405341,145.3907194
1810032O08Rik,2.621151444,2.413438025,4.330566204,2.852498497,3.72899248,1.053687886,3.779019635,2.725820888,3.849542053,2.770471548,3.330910099,2.46712618,1.351301111,8.569531684,5.057345036,2.504203798,4.531416992,4.757368265,1.989012972,4.810938297
1810034E14Rik,5.368281038,4.847815836,10.05861133,9.568612723,8.169734753,7.487002155,4.480521536,9.132728948,6.954372407,11.19621102,9.805253813,9.970311854,11.49677163,12.95426037,8.6931174,11.77203463,15.66245676,12.96218294,8.269998571,14.87688543
1810037I17Rik,2727.464544,2255.432863,2534.82849,2277.821047,2439.208687,2403.423531,2656.83042,2469.974372,3151.685448,1970.343336,2138.380408,1956.445659,1615.326242,1710.797881,2333.181928,1976.618763,2306.079418,1691.673128,1680.90074,1960.67895
1810041H14Rik,25.14768522,23.08296961,93.94449022,22.51256133,33.37761461,25.24823888,126.6271635,36.77162763,70.75992814,17.22354642,65.32992448,144.693158,18.10204901,200.6887635,47.65053021,13.49095569,62.68969712,98.24468101,18.82079386,180.5638313
1810041L15Rik,0,0,0,0,0.10484928,0.059253762,0,0,0.428870761,0.045440639,0.120415204,0.273140358,0.125983314,0.099215643,0,0.144257713,0.045349788,0.165238441,0,0.07475486
1810043G02Rik,2.800400748,3.831661354,5.126685974,5.914731511,2.052364811,3.065340502,3.047293565,4.125656455,7.075701729,9.911288168,7.63238116,10.31123558,13.73942955,14.42695122,6.876793852,9.580622436,12.55456064,18.36704499,12.00764407,16.82776264
1810044D09Rik,3.301402016,2.423841238,3.925798481,2.632945827,3.894869095,2.305933227,4.314295709,2.609817342,1.896594844,1.929140211,1.420032176,2.898980157,1.857119712,4.124355888,1.708982874,0.510360622,1.443962387,3.653669174,1.623039181,7.537414593
1810055G02Rik,5.971643269,5.229266361,6.473055177,5.372083851,8.909330204,10.7765688,3.558496241,4.932016502,1.406545761,2.303181151,2.872142976,5.021935034,2.128508735,4.437170882,2.225822742,3.010730117,2.704207391,8.252027065,7.769158264,3.231782873
1810058I24Rik,457.8640069,347.2415733,421.2635769,480.9878964,370.0975711,122.9006259,339.6056659,317.7961019,1138.525524,964.0361473,1021.564555,1097.772269,955.1154297,1007.838804,965.5930796,936.9836737,1048.400924,892.5578002,910.2717867,1069.741269
1810059C17Rik,0.221360904,0.621909672,0,0.698419123,0,0,0.168231438,0.144941008,0.486628687,0.22097285,0.585565942,0.368958786,0.612643049,0.321649867,0.142367263,0.409213847,0.220531047,0.334806847,0.475931108,0.181762345
1810059H22Rik,0.23684551,0,0.753081582,0,0.136384238,0,1.484996197,0.116309926,1.673579783,0.354645466,0,0.118430441,0.109249761,1.935843031,0.114244588,0,0,0.107468162,0.095479382,0.583430875
1810062G17Rik,1.925596785,1.337620356,2.511872539,0.446101636,1.450006488,0.674838009,1.857428824,0.290960218,2.302639475,0.221794747,3.722378181,1.925721764,1.434817399,4.035577839,1.214622719,0.410735897,1.918377942,3.898204864,0.597126636,4.925836818
1810062O18Rik,0.386104107,0.813564661,0.409223002,1.661185751,0.444665506,0.87953264,1.100378068,0.663627061,1.182245811,5.395981519,3.830104099,3.571694792,4.80865396,5.259665853,3.445455368,5.73559278,2.307939881,3.416281887,5.447746748,4.121456981
2010001A14Rik,0.827202271,1.095605009,2.191832399,3.630159152,0.571599695,0.107676569,0.754395694,1.056176956,3.896742641,3.715884688,6.12695426,5.708066121,7.326023151,10.36700429,3.192068363,4.325419856,4.944607105,6.455870804,7.536411466,7.063957128
2010005H15Rik,0,0.113935348,1.002915843,0.895664442,0.326933295,0,0.539357071,0.929373947,0.089151546,0,0.417188679,1.230213292,0.26188792,1.443712218,0.547722525,0.149937922,1.131250913,3.005533563,0.534049308,3.341029647
2010008C14Rik,3.629378607,4.834898559,2.946405614,2.857239491,3.735190252,2.965281472,4.04939129,3.792154636,5.311011951,2.389648959,4.42589807,2.471226667,0.854871815,8.836238634,5.289239593,2.447186253,5.154399068,2.943258241,1.245199257,5.643225712
2010015M23Rik,8.66369618,3.988570338,6.211661034,3.946758687,3.228092733,8.78981353,6.9716092,8.008586903,4.32132374,4.578622083,2.920930902,4.077298112,4.231381059,1.388474861,2.704067052,4.239515307,3.046311873,2.543675128,3.49259042,3.556937349
2010016I18Rik,0.58276461,1.155718024,2.761299135,1.504382236,0.86855225,1.048628368,3.907884728,2.693493013,3.294309679,1.916329885,2.387948599,8.159234075,4.427490319,9.67581894,2.281885318,1.68386998,3.585934629,5.506329253,4.228731588,10.18956906
2010107E04Rik,1308.15814,1573.186494,1358.026365,1099.801178,1776.590756,1532.475977,1716.463385,1707.377329,917.4231873,491.0500973,640.4167718,664.2339916,447.1513137,714.1363402,683.3392482,482.4050892,675.4114504,604.8827712,502.1545254,792.6037232
2010107G23Rik,0.089635744,0.647563089,0,0,0.103231027,0.291696172,0.408732072,0.088036516,0.760052761,0.178957219,0.553264626,0.717132497,0.248077753,2.735161541,0.432366173,0.284062456,0.625097972,0.569408481,0,1.472021736
2010109A12Rik,1.351694755,1.148842674,1.179813492,0.615766401,0.457855812,0.93149753,1.359622872,0.780928593,1.198587354,0.793720695,2.173426886,1.749365569,1.246992852,2.68618006,1.534122987,0.88192237,0.950560522,2.236845882,1.602670179,1.044606412
2010109I03Rik,0,0,0.249683668,0,0.045218098,0.051108456,0.179036161,0.038562474,0.11097484,0.078388303,0,0.235593176,0.072443363,0.171153972,0,0,0.27381052,0.285047948,0,0.580308287
2010110K18Rik,0.727640513,0.661961727,0.736933719,1.085282329,0.651780588,0.568299943,0.700463403,0.667014485,0.137109286,0.048424329,0.085547878,0.145537548,0.193924663,0,0.09359574,0.128108213,0.01610917,0.24945829,0.143407374,0.159326715
2010111I01Rik,72.3299664,69.08956824,51.21600144,58.56890288,64.96927755,32.9101375,37.99435379,42.49414317,66.53005822,87.43386801,85.99387849,49.55693789,66.52448862,33.73406987,81.14612871,90.12004621,76.35167487,73.34027422,71.64619235,45.81598001
2010204K13Rik,7.075046619,5.409755003,1.915721612,1.377571674,8.088661611,4.571167575,2.708096065,2.891113966,0.194620566,0.154656433,0.227683929,0.619752334,0.238212243,0.956756409,0.448385668,0.327319095,0.72028703,0.702982735,0.083274719,0.848089589
2010300C02Rik,0.853573813,0.906844924,0.42573344,0.345641531,0.462605901,0.52286749,0.286193431,0.147943209,2.791027879,1.754277133,4.294548678,1.807685393,0.694814313,3.666153833,3.536026378,1.392299996,4.451957279,1.959319579,0.607236489,2.556153019
2010300F17Rik,0.308883286,0.557872911,0.491067602,0.99671145,0.533598607,0.904662144,0.528181473,0.455058556,1.091303825,0.462512702,0,0.92671,0.926111133,0.336618615,0.074496332,0.305898282,0,0.49054304,0.43581974,1.014512488
2010315B03Rik,36.16763654,33.13131871,42.66326185,35.05073293,38.74723221,39.25878426,36.43617392,33.51610879,37.58475462,25.30894756,39.09611777,37.61197667,42.34501905,44.52216461,31.06625498,37.79346899,44.05247088,46.77950129,44.56417857,52.78498634
2010320M18Rik,9.827279624,11.04382957,17.53311384,13.67091456,10.75191788,8.954489769,20.7253817,16.24744421,23.45555171,25.83313697,22.24110795,21.94901564,19.94533477,34.98499808,20.22518521,19.72414866,17.78596287,20.21462238,17.16721537,29.85644087
2200002D01Rik,0.063830064,0.025618496,0.135304079,0.091541453,0.073511333,0.069239436,0.097020054,0.12538249,0.100229146,0.339830225,0.225132868,0.319171033,0.471086438,0.579679247,0.205260082,0.303423452,0.127181544,0.328244612,0.291626768,0.419293628
2210011C24Rik,1.304026275,1.215585458,0.847098407,0.579146455,1.186915367,0.999302579,0.455560173,0.371833723,1.525827294,1.301740266,2.021504836,1.388247099,0.95077131,1.077298935,2.069642333,1.966297721,1.906798779,1.889620138,1.424453835,0.82897014
2210013O21Rik,277.0463804,191.9993469,289.6835741,228.769888,237.8137003,99.67726347,213.4941754,149.854091,620.3935004,465.8015223,697.2134462,776.4112083,448.7314798,739.492569,593.4759509,433.537172,795.4509504,683.4625728,418.7629441,827.5230673
2210016F16Rik,123.6085013,137.953246,165.6265956,189.5294664,118.2181761,93.89888863,144.3728768,142.6432467,142.2752087,224.3084205,179.0006771,210.7184007,220.2786331,233.9020915,170.2615258,191.1682216,177.7450947,222.3320981,220.5188667,212.17586
2210016L21Rik,5.807649278,5.6665647,10.13517788,8.702369778,6.400212463,5.083308719,8.446982675,8.408530814,10.51882565,10.34548212,13.24394233,12.31702111,11.96265263,18.8237093,13.04087196,11.34438721,11.02309337,14.94799527,10.09152594,18.37608169
2210406O10Rik,0.858625766,3.101521367,1.820076021,1.970227699,0.988855735,2.421617295,0.326272265,1.405511113,3.235816682,1.142827415,0.757107504,0.858681494,1.320194752,0.311907905,1.932774453,0,1.140542501,1.818131802,1.615307249,0.940038522
2210408F21Rik,0.610358045,0.100215028,1.26440459,2.124690963,0.287563342,0.306966095,0.980440363,1.117191098,0.627325925,1.523220158,0.097853332,2.358354594,4.939746216,1.027979915,0.802941161,1.956251172,0.138197701,1.888286626,3.892115153,1.298493696
2210408I21Rik,36.87315414,29.84405741,20.27023926,16.85182682,32.77443477,25.19377595,23.54639963,17.43142344,10.95536471,4.123775433,4.72187977,5.355369947,9.033552147,5.502384133,9.741765165,4.606270721,7.011644652,7.497762291,4.687607959,6.909695884
2210414B05Rik,0,0,0,0,0,0,0,0,0.188949967,0,0,0,0.092508611,1.311359567,0,0,0,0.091000019,0,0.164675813
2210417A02Rik,10.34640039,12.45772922,15.31090094,9.574851315,16.1873191,10.16442683,16.69060851,15.14684287,16.73689168,8.964152572,8.434573471,16.39913285,12.42647178,14.04109788,10.73467108,6.341177123,8.946230081,18.60147453,8.341875833,15.06760625
2210418O10Rik,1.090638362,0.262639698,0,0.187695792,1.507269932,0.283935867,0,1.499651763,0.411017925,0.653235858,0.384675383,0.436283659,0,1.188569248,0,0.518447322,0.217309937,0.197949964,0.527602033,1.970182457
2300009A05Rik,30.55626601,30.28240152,22.91924847,31.34962856,31.94243041,51.09552809,25.72323934,35.08990037,36.31790426,25.5753405,46.21845535,46.54256422,33.39358044,57.63458468,38.54839724,32.03007774,34.42255359,31.99579093,25.96282447,65.62039562
2310001H17Rik,206.3435023,177.4848548,615.9297657,126.0395247,234.5608691,175.5334628,585.0872629,161.1020516,482.3471891,186.6020803,395.6702332,735.7931194,153.1461147,1303.494873,359.8840769,175.6368943,452.2538769,502.1622415,148.932945,887.0566883
2310002F09Rik,0.075403615,0,0.079918585,0.06488375,0.173680549,0,0.042979333,0,0.142083015,0,0.066488388,0.075408509,0.139125744,0.123261415,0.109114861,0.02986997,0.037560468,0.06842847,0.121589649,0.371489391
2310007B03Rik,0,0,0,0,0,0,0,0,8.994536096,0,0.336722698,0,0,0.416162054,0,0,0.380441232,0.346548019,0.307888309,1.254243178
2310009A05Rik,89.58703267,90.64109203,106.6467266,85.61799284,96.38993741,83.71817125,133.2028138,108.6999946,167.4872536,84.80912277,109.0920546,125.3177612,85.19264122,138.4468266,101.6275167,81.12717962,110.3062614,95.81163386,84.63313583,129.1926222
2310009B15Rik,42.52565777,22.11364463,20.97179621,32.54777528,30.71993446,22.62601412,18.56885832,19.21923454,22.35018765,18.55189837,17.44751769,25.03600948,20.87647259,24.18472739,20.67083328,16.36951675,18.5148066,22.81780876,21.77072199,23.78758263
